No,Date,High,Low,Close,Volume,Open,H-L,3day MA,10day MA,30day MA,CCI,RSI,ATR,OBV,HT_DCPERIOD,Last1Price,Last2Price,Last3Price,Last4Price,Last5Price,tag
641,2015-10-10,245.64004,243.21004,245.64004,6.2484354,245.11008,2.430000000000007,241.88801333333333,239.766992,235.26410633333333,64.28571428571429,66.75942698746967,5.802853979329932,105.22364912000002,20.085265191890326,241.74515,242.7,241.21889,244.53,239.48001,1
642,2015-10-11,247.12,245.05544,245.11008,43.17924283,245.61063,2.06456,243.36173,240.730996,235.51333766666667,64.28571428571429,64.96866650831589,5.268811982282799,62.04440629000002,21.214617896161943,245.64004,241.74515,242.7,241.21889,244.53,0
643,2015-10-12,247.11,244.00006,245.61063,28.36413564,249.0,3.109940000000023,244.16509,241.46200400000004,235.61304533333333,-14.285714285714286,65.93947406309512,4.9604016990995445,90.40854193000001,22.42720832861594,245.11008,245.64004,241.74515,242.7,241.21889,0
644,2015-10-13,249.50999,244.01,249.0,118.50431754,253.638,5.499989999999997,245.45358333333334,242.380184,235.940733,35.714285714285715,71.87651058485629,5.037485742085323,208.91285947,23.72129494977481,245.61063,245.11008,245.64004,241.74515,242.7,1
645,2015-10-14,253.6601,241.0,253.638,100.17277148,253.5587,12.6601,246.57357000000002,243.40018400000002,236.57406633333332,42.85714285714286,77.82650770701099,6.126430636073134,309.08563095,25.185306876082226,249.0,245.61063,245.11008,245.64004,241.74515,1
646,2015-10-15,255.0,251.86004,253.5587,105.34612964,258.0,3.139960000000002,249.41621,244.86728000000002,237.34021299999998,50.0,77.51107532292643,5.699791973776972,203.73950130999998,27.015972913806785,253.638,249.0,245.61063,245.11008,245.64004,0
647,2015-10-16,268.50765,253.00001,258.0,272.7627535,270.0,15.50764000000001,252.06556666666665,246.275149,238.09903233333335,57.142857142857146,82.08580534633589,7.100913120380263,476.50225480999995,29.256700889765412,253.5587,253.638,249.0,245.61063,245.11008,1
648,2015-10-17,270.99943,260.97009,270.0,96.85473612,251.0,10.02933999999999,255.06556666666665,247.62214899999998,239.06287333333333,64.28571428571429,88.93044511367901,7.9435583888973715,573.3569909299999,30.021692697181706,258.0,253.5587,253.638,249.0,245.61063,1
649,2015-10-18,267.60998,251.0,251.0,63.87121822,264.06003,16.609980000000007,260.51956666666666,250.50026000000003,240.28387333333333,64.28571428571429,52.91656919486153,9.523050047626318,509.48577270999994,29.84653680348206,270.0,258.0,253.5587,253.638,249.0,-1
650,2015-10-19,265.734,258.86,264.06003,23.86617998,270.0,6.873999999999967,259.6666666666667,251.33026,240.88961333333333,64.28571428571429,64.14486520713818,10.267471469393984,533.35195269,29.086870176742856,251.0,270.0,258.0,253.5587,253.638,1
651,2015-10-20,270.0,264.0,270.0,144.11713514,266.59313,6.0,261.68667666666664,253.561748,241.971281,64.28571428571429,68.04418016761447,9.657832688051986,677.4690878299999,27.977973962612538,264.06003,251.0,270.0,258.0,253.5587,1
652,2015-10-21,270.73997,264.57,266.59313,178.92602149,274.19999,6.169970000000035,261.68667666666664,255.99774399999995,243.25661433333332,64.28571428571429,63.582500438552735,9.159566589758851,498.5430663399999,26.674688616828366,270.0,264.06003,251.0,270.0,258.0,-1
653,2015-10-22,278.0,263.73009,274.19999,70.22716309,276.6418,14.269909999999982,266.8843866666666,258.146049,244.57068533333333,100.0,68.73245679804386,9.889615648364726,568.7702294299999,25.81548863477488,266.59313,270.0,264.06003,251.0,270.0,1
654,2015-10-23,279.31107,270.0,276.6418,100.39077666,283.37508,9.311069999999972,270.26437333333337,261.004985,246.090685,64.28571428571429,70.251657542687,9.806966270026905,669.1610060899999,24.715557127540052,274.19999,266.59313,270.0,264.06003,251.0,1
655,2015-10-24,283.56878,277.8,283.37508,76.2612218,282.44,5.7687799999999925,272.4783066666667,263.769165,247.63741166666665,71.42857142857143,74.14820085684771,9.395539660023063,745.4222278899999,24.141128946487434,276.6418,274.19999,266.59313,270.0,264.06003,1
656,2015-10-25,294.475,282.44,282.44,115.09849691,285.25,12.035000000000025,278.07229,266.742873,249.35716766666667,78.57142857142857,72.66125804884766,9.772605422876916,630.3237309799999,24.160941746539514,283.37508,276.6418,274.19999,266.59313,270.0,0
657,2015-10-26,286.0,280.64454,285.25,70.39117582,292.5071,5.355459999999994,280.81896,269.63100299999996,250.90516766666667,78.57142857142857,74.3970352487208,9.141584648180213,700.7149067999999,24.298035660927,282.44,283.37508,276.6418,274.19999,266.59313,1
658,2015-10-27,296.31,285.239,292.5071,248.20929467,298.0,11.071000000000026,283.68836000000005,272.356003,252.630501,92.85714285714286,78.38444723327405,9.4172154127259,948.9242014699998,25.200909052641165,285.25,282.44,283.37508,276.6418,274.19999,1
659,2015-10-28,305.0,290.00002,298.0,142.90255578,312.11121,14.999979999999994,286.7323666666667,274.606713,254.69340433333335,100.0,80.91535359239927,10.214753210907913,1091.82675725,26.697956741071664,292.5071,285.25,282.44,283.37508,276.6418,1
660,2015-10-29,317.84465,296.4,312.11121,126.22214068,325.0,21.444650000000024,291.91903333333335,279.306713,256.6771376666667,78.57142857142857,85.7406545534877,11.819024180778214,1218.0488979299998,28.682313459900303,298.0,292.5071,285.25,282.44,283.37508,1
661,2015-10-30,333.0,311.7704,325.0,329.35751846,306.1304,21.229600000000005,300.87277,284.11183100000005,259.146857,85.71428571428572,88.68127091057971,13.163392154952756,1547.4064163899998,31.09130070585372,312.11121,298.0,292.5071,285.25,282.44,1
662,2015-10-31,331.0,306.1304,306.1304,56.64782291,320.0,24.86959999999999,311.70373666666666,289.61183100000005,262.11352366666665,85.71428571428572,66.19694799616089,14.835707561388075,1490.7585934799997,33.630492023098405,325.0,312.11121,298.0,292.5071,285.25,-1
663,2015-11-01,320.0,304.69003,320.0,57.39355945,358.16998,15.309970000000021,314.41387000000003,293.565558,264.3912036666667,85.71428571428572,72.05558613808027,14.903459338332638,1548.1521529299998,34.486995049340706,306.1304,325.0,312.11121,298.0,292.5071,1
664,2015-11-02,360.0,314.0,358.16998,190.48017039,397.76999,46.0,317.0434666666667,298.145559,267.17690933333336,100.0,81.81413502382432,19.345822289999404,1738.6323233199998,34.271850760927975,320.0,306.1304,325.0,312.11121,298.0,1
665,2015-11-03,418.97,307.23,397.76999,388.87841974,408.96258,111.74000000000001,328.10012666666665,306.29837699999996,271.1559086666667,85.71428571428572,87.08007681906997,32.544990534285205,2127.51074306,33.390776858552044,358.16998,320.0,306.1304,325.0,312.11121,1
666,2015-11-04,489.99,368.48525,408.96258,426.16404144,380.0,121.50475,358.6466566666666,317.73786800000005,276.44934033333334,92.85714285714286,88.16935392658729,45.25352760081589,2553.6747845,32.11216731194397,397.76999,358.16998,320.0,306.1304,325.0,1
667,2015-11-05,438.71737,341.0,380.0,193.92428549,362.06,97.71737000000002,388.30085,330.390126,282.0987593333333,92.85714285714286,70.79398681393812,52.74836222927077,2359.75049901,30.61263602581343,408.96258,397.76999,358.16998,320.0,306.1304,-1
668,2015-11-06,390.0,346.34009,362.06,96.24049675,383.89,43.659910000000025,395.5775233333334,339.86512600000003,286.614426,85.71428571428572,62.24597143775503,51.450011910803525,2263.51000226,30.517698456787063,380.0,408.96258,397.76999,358.16998,320.0,-1
669,2015-11-07,389.81,368.0,383.89,53.70277448,371.7638,21.810000000000002,383.67419333333333,346.82041599999997,290.642463,78.57142857142857,67.60123869897564,48.06429592354588,2317.2127767399998,30.732272005147763,362.06,380.0,408.96258,397.76999,358.16998,1
670,2015-11-08,385.0,352.0,371.7638,76.55927286,367.0,33.0,375.31666666666666,355.409416,295.3487963333334,64.28571428571429,62.09682859056749,45.91225364875361,2240.65350388,31.904577686459476,383.89,362.06,380.0,408.96258,397.76999,-1
671,2015-11-09,379.0,350.0,367.0,52.94763437,338.0,29.0,372.57126666666665,361.37467499999997,299.6827513333334,64.28571428571429,59.93981518085396,43.49621741321738,2187.70586951,31.94330143369963,371.7638,383.89,362.06,380.0,408.96258,-1
672,2015-11-10,378.99,327.26001,338.0,123.71673471,304.80001,51.72998999999999,374.21793333333335,365.57467499999996,303.72808333333336,57.142857142857146,48.420863535067866,44.67247063990061,2063.9891348,33.025969782727714,367.0,371.7638,383.89,362.06,380.0,-1
673,2015-11-11,341.0,300.0,304.80001,140.32538735,336.0,41.0,358.92126666666667,368.76163499999996,306.824414,50.0,38.81405651036443,44.14783197705766,1923.66374745,32.9841763603147,338.0,367.0,371.7638,383.89,362.06,-1
674,2015-11-12,341.0,301.56,336.0,184.04841208,336.9484,39.44,336.6000033333333,367.24163599999997,308.79739333333333,42.85714285714286,49.42292913045748,43.475284551763714,2107.71215953,33.393489749962555,304.80001,338.0,367.0,371.7638,383.89,1
675,2015-11-13,340.1788,326.5,336.9484,114.87871334,329.7431,13.678800000000024,326.26667,365.024638,311.6973933333333,-50.0,49.721050687049676,39.21864390151176,2222.59087287,33.59567646225324,336.0,304.80001,338.0,367.0,371.7638,0
676,2015-11-14,339.47,326.03001,329.7431,51.7854937,315.00001,13.439990000000023,325.91613666666666,358.942479,314.4744066666666,-50.0,47.33627868492809,35.535979058438656,2170.80537917,32.992862918304695,336.9484,336.0,304.80001,338.0,367.0,-1
677,2015-11-15,333.73999,315.00001,315.00001,73.53327846,321.90688,18.739980000000003,334.23050000000006,351.020531,317.0138866666667,-50.0,42.629675688658885,33.13655062151885,2097.27210071,31.897049704411906,329.7431,336.9484,336.0,304.80001,338.0,-1
678,2015-11-16,330.0,315.70073,321.90688,83.01478014,330.0,14.299269999999979,327.2305033333334,344.520532,318.913887,-50.0,45.4863704601696,30.545613389873303,2180.2868808499998,30.53374001230987,315.00001,329.7431,336.9484,336.0,304.80001,1
679,2015-11-17,336.88999,329.65,330.0,87.42883722,326.50003,7.239990000000034,322.2166633333334,340.50522,320.64411633333333,-50.0,48.84419993349177,28.322398619891406,2267.7157180699996,29.147814406092742,321.90688,315.00001,329.7431,336.9484,336.0,1
680,2015-11-18,334.74999,326.00001,326.50003,59.65146845,326.25999,8.74998000000005,322.3022966666667,335.11622,323.2774496666667,-50.0,47.42303733708157,25.526338817049783,2208.06424962,27.848008131603972,330.0,321.90688,315.00001,329.7431,336.9484,-1
681,2015-11-19,332.70988,323.07088,326.25999,46.06616721,317.21,9.63900000000001,326.13563666666664,330.58984300000003,325.35878299999996,-42.85714285714286,47.316814453743575,23.256718986042674,2161.99808241,26.56106531370888,326.50003,330.0,321.90688,315.00001,329.7431,0
682,2015-11-20,323.07088,310.0,317.21,78.94460649,322.8,13.070879999999988,327.5866733333333,326.515842,327.234116,-35.714285714285715,43.21151176324205,22.257186273750868,2083.05347592,25.368036293582122,326.25999,326.50003,330.0,321.90688,315.00001,-1
683,2015-11-21,324.37,319.97584,322.8,4.57207009,322.85,4.394159999999999,323.32334,324.436842,328.921345,-28.571428571428573,46.440611969709344,20.100445377500744,2087.62554601,24.37397917361049,317.21,326.25999,326.50003,330.0,321.90688,1
684,2015-11-22,325.0,319.03328,322.85,36.66267747,322.68425,5.966720000000009,322.08999666666665,326.236841,330.54134533333337,-21.42857142857143,46.47124000344418,18.081341752143494,2124.28822348,23.576063145343802,322.8,317.21,326.25999,326.50003,330.0,0
685,2015-11-23,323.5,319.0,322.68425,68.8862419,323.48,4.5,320.9533333333333,324.92184100000003,332.08161866666666,-14.285714285714286,46.37234402877636,16.14115007326585,2055.4019815799998,22.951363120216588,322.85,322.8,317.21,326.25999,326.50003,0
686,2015-11-24,325.0,316.01323,323.48,349.52485302,329.69,8.986769999999979,322.77808333333337,323.495426,333.3919243333333,-7.142857142857143,46.98173428249413,15.119095777085013,2404.9268346,22.47733964291295,322.68425,322.85,322.8,317.21,326.25999,0
687,2015-11-25,330.0,317.57001,329.69,175.52180749,350.55,12.429989999999975,323.00475,322.86911599999996,334.7599243333333,7.142857142857143,51.79123678077057,14.734937808930008,2580.44864209,22.122460448872168,323.48,322.68425,322.85,322.8,317.21,1
688,2015-11-26,370.0,329.7,350.55,136.62112405,360.0,40.30000000000001,325.28475000000003,324.338115,336.2412576666666,100.0,64.09852044425399,18.388518121940006,2717.06976614,21.850339438940296,329.69,323.48,322.68425,322.85,322.8,1
689,2015-11-27,364.0,350.53001,360.0,83.17191044,356.49998,13.469989999999996,334.5733333333333,327.202427,338.17602100000005,42.85714285714286,68.23183432396864,17.685871247377147,2800.24167658,21.63695481306073,350.55,329.69,323.48,322.68425,322.85,1
690,2015-11-28,359.0,350.27786,356.49998,54.90819496,370.39,8.722140000000024,346.74666666666667,330.202427,340.2426876666667,42.85714285714286,65.10852404928497,16.5481953548947,2745.33348162,21.480720756756522,360.0,350.55,329.69,323.48,322.68425,-1
691,2015-11-29,373.76998,353.03001,370.39,87.6996557,378.49993,20.73996999999997,355.6833266666667,333.20242199999996,341.7223133333333,64.28571428571429,71.02922429709419,17.14702030419545,2833.0331373199997,21.389486688962123,356.49998,360.0,350.55,329.69,323.48,1
692,2015-11-30,380.67998,370.39,378.49993,79.73365202,361.582,10.289980000000014,362.29666,337.615423,343.23531333333335,71.42857142857143,73.9344951752608,16.167443117881817,2912.76678934,21.362569909380337,370.39,356.49998,360.0,350.55,329.69,1
693,2015-12-01,378.47,355.0,361.582,442.0814448,358.69,23.470000000000027,368.4633033333333,343.744416,345.647631,71.42857142857143,59.84915944962056,17.2149412438987,2470.6853445399997,21.414100438044784,378.49993,370.39,356.49998,360.0,350.55,-1
694,2015-12-02,362.4066,349.20001,358.69,228.55621082,361.298,13.206590000000006,370.15731,347.622616,347.0336976666667,71.42857142857143,57.733942613314426,16.64231963762746,2242.1291337199996,21.57393702456769,361.582,378.49993,370.39,356.49998,360.0,-1
695,2015-12-03,370.0,356.988,361.298,1144.63295736,364.93447,13.012,366.25731,351.206616,347.0510316666667,71.42857142857143,59.19696550873304,16.12370254653782,3386.7620910799997,21.870643852551794,358.69,361.582,378.49993,370.39,356.49998,0
696,2015-12-04,365.0826,357.48405,364.93447,50.81390144,387.65,7.598549999999989,360.5233333333333,355.067991,345.8352986666667,71.42857142857143,61.29838803318754,14.90582361131813,3437.5759925199995,22.13365268943059,361.298,358.69,361.582,378.49993,370.39,1
697,2015-12-05,390.58431,363.93001,387.65,205.33255949,387.6548,26.654300000000035,361.64082333333334,359.213438,344.367695,78.57142857142857,71.58311519340899,16.58417738112983,3642.9085520099998,22.086165412476163,364.93447,361.298,358.69,361.582,378.49993,1
698,2015-12-06,404.21397,386.01,387.6548,170.31993018,395.3,18.203970000000027,371.29415666666665,365.009438,344.622695,85.71428571428572,71.5849102727055,16.815576326682713,3813.22848219,21.763505526053084,387.65,364.93447,361.298,358.69,361.582,0
699,2015-12-07,398.0,384.07,395.3,241.34641004,415.0,13.930000000000007,380.0797566666667,368.719918,345.47585499999997,85.71428571428572,74.47417356121791,16.403351137156612,4054.57489223,21.43730914664112,387.6548,387.65,364.93447,361.298,358.69,1
700,2015-12-08,415.0,388.52,415.0,259.51137301,416.33,26.480000000000018,390.20160000000004,372.249918,345.8561883333333,100.0,80.28527760459792,17.8428724032771,4314.08626524,21.36421172966448,395.3,387.6548,387.65,364.93447,361.298,1
701,2015-12-09,420.0,404.0,416.33,265.76156528,416.0,16.0,399.31826666666666,378.09992,347.29739499999994,100.0,80.62036824462766,17.579604917094656,4579.847830520001,21.568406944249745,415.0,395.3,387.6548,387.65,364.93447,0
702,2015-12-10,420.0,410.01286,416.0,233.11669732,443.119,9.98714000000001,408.8766666666667,382.69392,348.9417283333333,100.0,80.2396746136369,16.494967071795422,4346.731133200001,21.995533434519366,416.33,415.0,395.3,387.6548,387.65,0
703,2015-12-11,445.0,417.83305,443.119,461.35822146,431.0,27.166949999999986,415.77666666666664,386.443927,351.5417283333333,64.28571428571429,86.24468369721403,18.281400347253218,4808.089354660001,22.535692419854733,416.0,416.33,415.0,395.3,387.6548,1
704,2015-12-12,463.99999,407.13518,431.0,238.98760812,432.0,56.864810000000034,425.1496666666667,394.597627,356.1523613333333,71.42857142857143,74.81455064945668,23.79331601193133,4569.101746540001,23.145856738912208,443.119,416.0,416.33,415.0,395.3,-1
705,2015-12-13,438.0,418.36999,432.0,40.15370005,442.0,19.630010000000027,430.03966666666673,401.828627,359.319028,71.42857142857143,75.1206369876283,23.19855801022686,4609.255446590001,23.37628103963827,431.0,443.119,416.0,416.33,415.0,0
706,2015-12-14,445.0,426.21,442.0,302.06599034,464.98,18.79000000000002,435.37300000000005,408.89882700000004,362.4874146666667,71.42857142857143,78.11311349898877,22.568764008765886,4911.321436930001,23.05567403474958,432.0,431.0,443.119,416.0,416.33,1
707,2015-12-15,464.98,430.01,464.98,187.2792695,453.6486,34.97000000000003,435.0,416.60537999999997,366.2293113333333,92.85714285714286,83.30459215513663,24.340369150370766,5098.600706430001,22.57273972619812,442.0,432.0,431.0,443.119,416.0,1
708,2015-12-16,461.63003,441.0,453.6486,183.7932899,451.03435,20.630029999999977,446.32666666666665,424.33838,371.2286443333333,92.85714285714286,73.61787866598416,24.288887843174944,4914.807416530001,22.171177598156874,464.98,442.0,432.0,431.0,443.119,-1
709,2015-12-17,459.15315,445.00001,451.03435,67.71351772,464.97099,14.153140000000008,453.54286666666667,430.93775999999997,375.620035,85.71428571428572,71.46115929993529,22.840923865578524,4847.0938988100015,21.809031451825636,453.6486,464.98,442.0,432.0,431.0,0
710,2015-12-18,467.69074,452.27193,464.97099,92.69887505,458.01,15.418810000000008,456.55431666666664,436.51119500000004,379.6545133333333,100.0,75.72610324201187,21.957419027638732,4939.792773860002,21.724680065991755,451.03435,453.6486,464.98,442.0,432.0,1
711,2015-12-19,464.96,455.0,458.01,52.99059335,441.22,9.95999999999998,456.5513133333333,441.50829400000003,384.270212,92.85714285714286,69.85973421031146,20.245072023690337,4886.802180510002,22.344899410403507,464.97099,451.03435,453.6486,464.98,442.0,-1
712,2015-12-20,460.48999,436.0,441.22,166.610861,441.74999,24.489989999999977,458.0051133333333,445.676294,388.661879,78.57142857142857,57.72523890779247,20.851488877448855,4720.191319510001,23.509960401840523,458.01,464.97099,451.03435,453.6486,464.98,-1
713,2015-12-21,446.95575,426.69595,441.74999,193.73980497,437.69,20.25980000000004,454.73366333333337,448.198294,392.79554566666667,78.57142857142857,57.98440300027894,20.766961894956165,4913.931124480001,24.612447784190206,441.22,458.01,464.97099,451.03435,453.6486,0
714,2015-12-22,444.25,434.29292,437.69,40.91631382,444.83,9.957080000000019,446.99333,448.06139299999995,396.7605453333333,71.42857142857143,55.07465572968332,19.222693052819572,4873.014810660001,25.579565452306575,441.74999,441.22,458.01,464.97099,451.03435,-1
715,2015-12-23,445.99,435.46883,444.83,66.44749549,452.71225,10.521169999999984,440.2199966666667,448.730393,400.58854533333334,64.28571428571429,59.13209667134576,17.979618330988203,4939.462306150001,26.944043625497663,437.69,441.74999,441.22,458.01,464.97099,1
716,2015-12-24,458.0,443.99,452.71225,60.26048777,457.83999,14.009999999999991,441.42333,450.013393,404.66007033333335,42.85714285714286,63.25380865815015,17.412529997989886,4999.72279392,28.43431599251007,444.83,437.69,441.74999,441.22,458.01,1
717,2015-12-25,457.95,451.12,457.83999,4.06676206,417.47,6.829999999999984,445.0774166666667,451.084618,408.96781200000004,42.85714285714286,65.7796607093063,15.900739998277043,5003.78955598,29.38913052660169,452.71225,444.83,437.69,441.74999,441.22,1
718,2015-12-26,451.12,409.0,417.47,216.29296296,427.29,42.120000000000005,451.79407999999995,450.3706169999999,413.2394783333333,42.85714285714286,40.887189853812416,20.606347141380322,4787.49659302,30.80625917950447,457.83999,452.71225,444.83,437.69,441.74999,-1
719,2015-12-27,429.72,409.40689,427.29,26.98186203,424.3,20.31311000000005,442.67408,446.75275700000003,415.470145,-57.142857142857146,46.434320159804585,20.564456121183138,4814.47845505,32.832627031613065,417.47,457.83999,452.71225,444.83,437.69,1
720,2015-12-28,429.36,418.78109,424.3,108.74893911,430.95,10.578910000000008,434.1999966666667,444.378322,417.71314499999994,-57.142857142857146,44.988221866700194,19.13794953244269,4705.72951594,33.749307714287646,427.29,417.47,457.83999,452.71225,444.83,0
721,2015-12-29,432.5,420.3989,430.95,148.26471719,424.30871,12.101099999999974,423.02000000000004,440.31122300000004,419.9731456666667,-57.142857142857146,48.96498690455325,18.132685313522302,4853.99423313,33.587888229874565,424.3,427.29,417.47,457.83999,452.71225,1
722,2015-12-30,434.99999,420.0,424.30871,48.78505384,431.31,14.999990000000025,427.5133333333333,437.605223,421.9918123333333,-57.142857142857146,45.28683594324258,17.68515741159055,4805.20917929,32.75533093927188,430.95,424.3,427.29,417.47,457.83999,-1
723,2015-12-31,431.31,416.60843,431.31,80.65263234,431.50531,14.701570000000004,426.51957,435.91409400000003,423.5187716666667,-57.142857142857146,49.76242988436038,17.258930638506182,4885.86181163,32.585800821629014,424.30871,430.95,424.3,427.29,417.47,1
724,2016-01-01,434.96999,430.74,431.50531,14.34857996,434.98,4.229989999999987,428.8562366666667,434.87009500000005,425.8430383333333,-57.142857142857146,49.89106896281851,15.397653404433868,4900.210391590001,33.53618855203999,431.31,424.30871,430.95,424.3,427.29,0
725,2016-01-02,434.99,430.32476,434.98,26.75948217,426.57001,4.665239999999983,429.04134,434.25162600000004,428.27021533333334,-50.0,52.33392457131648,13.86445148951474,4926.969873760001,33.40050399931313,431.50531,431.31,424.30871,430.95,424.3,1
726,2016-01-03,434.49,422.98,426.57001,23.61102955,431.08415,11.509999999999991,432.59843666666666,433.266626,430.72628199999997,-42.85714285714286,46.20102057811239,13.59810127672692,4903.358844210001,34.402721115930774,434.98,431.50531,431.31,424.30871,430.95,-1
727,2016-01-04,433.96,426.56,431.08415,40.87598514,431.32,7.399999999999977,431.01844000000006,430.652402,432.78079999999994,-14.285714285714286,49.75647434652887,12.7126582371945,4944.234829350001,34.28059727726279,426.57001,434.98,431.50531,431.31,424.30871,1
728,2016-01-05,434.7299,429.0,431.32,34.0820651,429.99,5.7298999999999864,430.87805333333336,427.976818,434.228605,-14.285714285714286,49.95088978034079,11.715121346166711,4978.316894450001,33.457543212802356,431.08415,426.57001,434.98,431.50531,431.31,0
729,2016-01-06,431.3299,427.58056,429.99,20.04790497,457.88354,3.749340000000018,429.6580533333334,429.361818,435.68411166666664,-14.285714285714286,48.75406722157079,10.577152582428612,4958.268989480001,32.35512543784736,431.32,431.08415,426.57001,434.98,431.50531,0
730,2016-01-07,457.88354,427.78067,457.88354,132.76454268,455.22,30.102869999999996,430.79805000000005,429.631818,436.840445,-14.285714285714286,67.2615993805411,13.36654078493881,5091.033532160001,31.24262543849843,429.99,431.32,431.08415,426.57001,434.98,1
731,2016-01-08,460.0,447.6401,455.22,110.94217655,451.38,12.359899999999982,439.73118,432.990172,438.26989633333335,92.85714285714286,64.74951768514279,13.222734958518979,4980.091355610001,30.098650844154847,457.88354,429.99,431.32,431.08415,426.57001,0
732,2016-01-09,459.87181,450.0,451.38,84.78387588,449.13,9.871809999999982,447.6978466666667,435.41717200000005,439.5662296666667,92.85714285714286,61.051351887257546,12.744031393016266,4895.307479730001,28.886983327755225,455.22,457.88354,429.99,431.32,431.08415,-1
733,2016-01-10,451.12999,442.05,449.13,42.67798529,452.23059,9.07999000000001,454.82784666666663,438.124301,440.74556300000006,85.71428571428572,58.836225748504056,12.25631262258537,4852.6294944400015,27.641418851860706,451.38,455.22,457.88354,429.99,431.32,0
734,2016-01-11,454.53,443.81177,452.23059,110.19949601,440.0,10.718229999999949,451.91,439.906301,440.94592966666664,57.142857142857146,61.028355495025544,12.036586533644595,4962.828990450002,26.628682677722594,449.13,451.38,455.22,457.88354,429.99,1
735,2016-01-12,451.3155,440.0,440.0,157.6837879,433.9817,11.315499999999986,450.91353,441.978829,441.653616,57.142857142857146,49.362777884916895,12.06430131455251,4805.145202550001,26.187804021027716,452.23059,449.13,451.38,455.22,457.88354,-1
736,2016-01-13,455.0,427.17,433.9817,180.79213732,430.57505,27.829999999999984,447.1201966666667,442.48082899999997,441.9202826666667,57.142857142857146,44.639211316332954,14.31654398390215,4624.353065230001,26.354931140425343,440.0,452.23059,449.13,451.38,455.22,-1
737,2016-01-14,437.15,430.0,430.57505,44.44569492,364.49,7.149999999999977,442.07076333333333,443.221998,441.65300599999995,57.142857142857146,42.07529512121612,13.29275198620184,4579.907370310001,27.279255951171343,433.9817,440.0,452.23059,449.13,451.38,-1
738,2016-01-15,430.91,364.49,364.49,629.53449789,390.328,66.42000000000002,434.85224999999997,443.17108799999994,440.5061743333334,-50.0,18.671297612671324,20.882358845315867,3950.372872420001,27.769327479379882,430.57505,433.9817,440.0,452.23059,449.13,-1
739,2016-01-16,392.5201,351.76,390.328,516.38840631,381.95022,40.76010000000002,409.68225,436.48808799999995,437.534221,-57.142857142857146,34.65813601507853,23.722036153127892,4466.761278730001,27.471188487801328,364.49,430.57505,433.9817,440.0,452.23059,1
740,2016-01-17,395.0,381.6,381.95022,133.94492996,390.1,13.399999999999977,395.13101666666665,432.52188800000005,435.510676,-57.142857142857146,32.339290532683236,22.247459559823906,4332.816348770001,26.686296584386987,390.328,364.49,430.57505,433.9817,440.0,-1
741,2016-01-18,391.82,376.58,390.1,243.0561327,381.10022,15.240000000000009,378.92274,424.928556,432.74331700000005,-57.142857142857146,36.955477833498016,21.24639390842049,4575.872481470001,25.673862839953255,381.95022,390.328,364.49,430.57505,433.9817,1
742,2016-01-19,390.97,379.02,381.10022,68.61650783,419.0501,11.950000000000045,387.45940666666667,418.416556,430.4796503333334,-57.142857142857146,34.067917962449606,19.918337635788998,4507.255973640001,24.75427704856828,390.1,381.95022,390.328,364.49,430.57505,-1
743,2016-01-20,425.1272,375.93,419.0501,792.66241899,412.31,49.19720000000001,384.38348,411.38857799999994,428.4756576666667,-57.142857142857146,51.89779046440081,24.101032259247713,5299.918392630001,23.859056052464307,381.10022,390.1,381.95022,390.328,364.49,1
744,2016-01-21,425.78,406.05001,412.31,730.23462389,383.25,19.729989999999987,396.7501066666667,408.380588,427.7189946666667,-57.142857142857146,49.23734402035248,23.476597650783752,4569.683768740001,22.99525002488308,419.0501,381.10022,390.1,381.95022,390.328,-1
745,2016-01-22,411.18988,375.52417,383.25,514.51955514,385.80986,35.66570999999999,404.15344,404.388529,426.8729946666666,-57.142857142857146,39.43248069326431,25.37791655781464,4055.164213600001,22.23968232078344,412.31,419.0501,381.10022,390.1,381.95022,-1
746,2016-01-23,395.0,381.36,385.80986,387.82846078,400.68011,13.639999999999986,404.8700333333333,398.713529,424.82032799999996,-50.0,40.60460276535323,23.70107133526969,4442.992674380001,21.412937255114777,383.25,412.31,419.0501,381.10022,390.1,0
747,2016-01-24,406.70999,386.58,400.68011,601.90077185,394.01,20.12999000000002,393.78995333333336,393.896345,422.5902483333333,-21.42857142857143,47.272989576788035,23.30093685880259,5044.89344623,20.547580453629223,385.80986,383.25,412.31,419.0501,381.10022,1
748,2016-01-25,401.25228,387.17001,394.01,473.13315726,395.95,14.082269999999994,389.9133233333334,390.906851,420.68491900000004,-21.42857142857143,44.73835556612109,21.98398445040222,4571.76028897,19.809680722598696,400.68011,385.80986,383.25,412.31,419.0501,-1
749,2016-01-26,406.69999,390.45001,395.95,709.36995262,0.0,16.249979999999994,393.49999,393.858851,419.902919,-21.42857142857143,45.69113887763102,21.16484095748762,5281.13024159,19.305814199829584,394.01,400.68011,385.80986,383.25,412.31,0
750,2016-01-27,0.0,0.0,0.0,0.0,0.0,0.0,396.8800366666667,394.42105100000003,418.8582523333334,-100.0,9.214187694841284,74.70557796356081,5281.13024159,19.031749392164624,395.95,394.01,400.68011,385.80986,383.25,-1
751,2016-01-28,0.0,0.0,0.0,0.0,0.0,0.0,263.32,356.22602900000004,404.714919,-100.0,9.214187694841284,64.03335254019498,5281.13024159,18.8211980814895,0.0,395.95,394.01,400.68011,385.80986,0
