Date,High,Low,Close,Volume,H-L,3day MA,10day MA,30day MA,Std_dev,RSI,ATR,Upperband,Middleband,Lowerband,ADX,Last 1 Price,Last 2 Price,Last 3 Price,Last 4 Price,Last 5 Price,Target_value,Target_tag
2017-08-13,0.17404,0.15844,0.16643,8579786.5612039,0.015600000000000003,0.17728666666666668,0.180153,0.1767466666666667,0.006697131475490136,38.805875737767366,0.013429463542009816,0.18811219298676005,0.17613199999999996,0.16415180701323986,16.441767862193057,0.172,0.17946,0.1804,0.18237,0.19253,0.0034248633058944597,1
2017-08-14,0.18049,0.16432,0.167,6326153.2242935,0.016170000000000018,0.17262999999999998,0.179146,0.17629833333333336,0.006645293071039111,39.478622791000475,0.013820968750294132,0.18494546162980216,0.17305799999999996,0.16117053837019776,15.574029284745134,0.16643,0.172,0.17946,0.1804,0.18237,-0.06269461077844315,0
2017-08-15,0.16877,0.15179,0.15653,10843519.465937,0.016979999999999995,0.1684766666666667,0.178477,0.17604233333333333,0.008395744755529427,32.17024763647818,0.01427225892882354,0.18330276479608137,0.16828399999999996,0.15326523520391855,15.62461682806196,0.167,0.16643,0.172,0.17946,0.1804,0.011371622053280546,1
2017-08-16,0.15975,0.14818,0.15831,12070024.780721,0.011569999999999997,0.16332,0.17563800000000002,0.17631966666666668,0.006462726204938545,34.48974545593577,0.013886221938991606,0.1756148760913691,0.16405399999999998,0.15249312390863085,15.895311321553123,0.15653,0.167,0.16643,0.172,0.17946,0.010548922999178856,1
2017-08-17,0.16119,0.15351,0.15998,7412207.8879054,0.007679999999999992,0.16061333333333333,0.17341299999999998,0.1759666666666667,0.0047861727925346716,36.77183817050159,0.012999618804849946,0.17021176617293318,0.16165,0.1530882338270668,16.011755520527352,0.15831,0.15653,0.167,0.16643,0.172,-0.018564820602575322,0
2017-08-18,0.17147,0.1511,0.15701,14995992.077857,0.02037,0.15827333333333335,0.171501,0.17543233333333333,0.004259217064203112,34.37592594639632,0.014052530404157096,0.16738511910918705,0.159766,0.15214688089081294,15.209734865584865,0.15998,0.15831,0.15653,0.167,0.16643,-0.019170753455194017,0
2017-08-19,0.1616,0.14738,0.154,8895812.3623306,0.014219999999999983,0.15843333333333334,0.16794900000000001,0.17522200000000002,0.0022180915220068476,31.998801877701332,0.01407645463213465,0.16113384273882075,0.15716599999999997,0.1531981572611792,14.740712257678803,0.15701,0.15998,0.15831,0.15653,0.167,0.04285714285714282,1
2017-08-20,0.16158,0.149,0.1606,7874949.5252325,0.012580000000000008,0.15699666666666667,0.16511199999999998,0.17391399999999999,0.0026341317355057896,41.908101819138835,0.013862675398972558,0.16269207809782468,0.15797999999999998,0.15326792190217528,14.305191264623174,0.154,0.15701,0.15998,0.15831,0.15653,0.23287671232876725,1
2017-08-21,0.1983,0.1518,0.198,28800845.790545,0.046500000000000014,0.15720333333333333,0.163132,0.173034,0.018125857772806224,69.88466283663865,0.018525150341976482,0.19834252010439032,0.16591799999999995,0.13349347989560958,15.12584782022731,0.1606,0.154,0.15701,0.15998,0.15831,0.1909090909090909,1
2017-08-22,0.26104,0.1701,0.2358,84912342.311459,0.09094,0.1708666666666667,0.164986,0.17300066666666666,0.03540016412391334,80.54042996942049,0.02887012886455127,0.24440773871657578,0.18108199999999997,0.11775626128342416,17.84049995878093,0.198,0.1606,0.154,0.15701,0.15998,0.1167514843087362,1
2017-08-23,0.2999,0.2135,0.26333,95048149.147527,0.0864,0.19813333333333336,0.171366,0.17428666666666667,0.04726830417943935,84.91401517465505,0.03708868188390108,0.2869021130610912,0.20234599999999997,0.11778988693890872,21.021616386905627,0.2358,0.198,0.1606,0.154,0.15701,-0.17217939467588203,0
2017-08-24,0.28769,0.21124,0.21799,59281801.661477,0.07644999999999999,0.23237666666666668,0.18105600000000002,0.176681,0.03881245070850337,59.94971883951479,0.04271172732905807,0.28457382252605923,0.21514399999999995,0.14571417747394066,23.833969912963205,0.26333,0.2358,0.198,0.1606,0.154,-0.004587366392953809,0
2017-08-25,0.23089,0.201,0.21699,36232904.70424,0.02989,0.23904,0.18615500000000001,0.17819233333333337,0.02458667667660688,59.51556711043007,0.04088005199633549,0.2704039843117615,0.22642199999999996,0.1824400156882384,25.801563287199375,0.21799,0.26333,0.2358,0.198,0.1606,-0.025300705101617565,0
2017-08-26,0.23087,0.2056,0.2115,13993493.141032,0.025269999999999987,0.23277,0.192201,0.1796796666666667,0.021192125188380824,56.96752499014933,0.038650044568287564,0.2670316260071239,0.22912199999999996,0.19121237399287608,27.62861427756153,0.21699,0.21799,0.26333,0.2358,0.198,-0.04307328605200949,0
2017-08-27,0.21148,0.192,0.20239,14010021.044982,0.019479999999999997,0.21549333333333331,0.19752,0.18092266666666668,0.023681127506941138,52.751444099905164,0.035914323915675055,0.26480208871148786,0.22243999999999997,0.18007791128851208,28.463701749251804,0.2115,0.21699,0.21799,0.26333,0.2358,0.11517367458866558,1
2017-08-28,0.2425,0.194,0.2257,43603789.833724,0.04849999999999999,0.2102933333333333,0.201761,0.18230233333333334,0.00864024478819918,61.049416251377295,0.037712277642007186,0.23037013975092063,0.21491399999999997,0.1994578602490793,29.948520821105298,0.20239,0.2115,0.21699,0.21799,0.26333,-0.0338059370846256,0
2017-08-29,0.22692,0.21206,0.21807,24207523.067765,0.014860000000000012,0.21319666666666667,0.20863,0.18435566666666667,0.00864743603619033,57.341040040962596,0.034447666550291876,0.2303990038464014,0.21492999999999998,0.19946099615359855,31.3272813878264,0.2257,0.20239,0.2115,0.21699,0.21799,0.049204383913422245,1
2017-08-30,0.23326,0.21602,0.2288,15626447.378092,0.017240000000000005,0.21538666666666664,0.215037,0.1862243333333333,0.01071623394668125,61.08119404236469,0.03198942847167875,0.23646178205405544,0.21729199999999996,0.19812221794594448,32.74293628151522,0.21807,0.2257,0.20239,0.2115,0.21699,0.13006993006993012,1
2017-08-31,0.2589,0.2271,0.25856,18735081.676587,0.03180000000000002,0.22419,0.22185700000000003,0.18835433333333335,0.020529993424256265,69.44111926168159,0.03196236726143893,0.2634291686994082,0.22670399999999996,0.18997883130059173,34.545652048437674,0.2288,0.21807,0.2257,0.20239,0.2115,-0.01840965346534648,0
2017-09-01,0.26526,0.241,0.2538,20766179.747553,0.024260000000000004,0.23514333333333334,0.22791300000000003,0.19104033333333334,0.018030165833957466,66.85697842973019,0.03086202908123337,0.269239341160257,0.236986,0.20473265883974298,36.327725596621015,0.25856,0.2288,0.21807,0.2257,0.20239,-0.1284869976359339,0
2017-09-02,0.2542,0.21811,0.22119,19369052.227262,0.03608999999999998,0.24705333333333335,0.229713,0.19374400000000003,0.018830954038497546,51.95555319882469,0.0316088820696286,0.269769834649002,0.23608400000000002,0.20239816535099803,36.58668962022347,0.2538,0.25856,0.2288,0.21807,0.2257,0.036439260364392656,1
2017-09-03,0.238,0.21067,0.22925,13224674.756181,0.027329999999999993,0.2445166666666667,0.22549900000000003,0.1952336666666667,0.016700450592723765,54.75935078216365,0.0309976132025388,0.26819467422416343,0.23832,0.20844532577583658,36.41606295008702,0.22119,0.2538,0.25856,0.2288,0.21807,-0.09705561613958569,0
2017-09-04,0.23043,0.1886,0.207,20817999.438974,0.041830000000000006,0.23474666666666666,0.22662500000000002,0.19708566666666666,0.021856830740068584,46.3575655313743,0.032545097030747545,0.27305868744599887,0.23396,0.19486131255400113,35.14458008113328,0.22925,0.22119,0.2538,0.25856,0.2288,0.04183574879227054,1
2017-09-05,0.21735,0.18862,0.21566,14035909.93929,0.028729999999999978,0.21914666666666668,0.22562600000000002,0.19782166666666665,0.01783628464675323,49.734507718368285,0.03200008316921218,0.25728651594893903,0.22538,0.19347348405106096,33.9639174171048,0.207,0.22925,0.22119,0.2538,0.25856,0.0687656496336827,1
2017-09-06,0.23057,0.21458,0.23049,11058195.89246,0.015990000000000004,0.21730333333333332,0.226042,0.19899166666666668,0.009775948547327957,55.17134836451451,0.029712928430753294,0.23820574839708844,0.22071800000000003,0.2032302516029116,33.30151418364198,0.21566,0.207,0.22925,0.22119,0.2538,-0.008243307735693577,0
2017-09-07,0.23289,0.22039,0.22859,8678580.0067757,0.012500000000000011,0.21771666666666667,0.228852,0.20070466666666667,0.010405170349398602,54.324439093571485,0.027253938654931396,0.24081133457497186,0.22219800000000003,0.2035846654250282,32.76125649382656,0.23049,0.21566,0.207,0.22925,0.22119,-0.0769499978126777,0
2017-09-08,0.22928,0.20134,0.211,11914222.123596,0.02794000000000002,0.22491333333333333,0.22914099999999998,0.2019066666666667,0.01051335198687855,46.83634866729448,0.02735194741851263,0.2373548557712295,0.21854800000000005,0.1997411442287706,31.275795429406084,0.22859,0.23049,0.21566,0.207,0.22925,0.006350710900473971,1
2017-09-09,0.21409,0.20617,0.21234,4206937.6813457,0.00792000000000001,0.22336,0.22843399999999997,0.20286099999999999,0.00924124071756619,47.457048708004045,0.024575954930153684,0.23614723395272558,0.2196160000000001,0.2030847660472746,29.896438726729933,0.211,0.22859,0.23049,0.21566,0.207,0.02665536403880568,1
2017-09-10,0.2243,0.19699,0.218,8667336.3296898,0.02731,0.21731,0.226788,0.20392566666666667,0.009048045645331555,50.218871838951905,0.024966532797274586,0.23626963610117838,0.22008400000000009,0.2038983638988218,29.016462537672776,0.21234,0.211,0.22859,0.23049,0.21566,-0.0009633027522935228,0
2017-09-11,0.22184,0.20799,0.21779,10066692.073989,0.013850000000000001,0.21378,0.22273199999999999,0.20521033333333336,0.006931596497200554,50.10893279930729,0.023378456683378214,0.2299436167682604,0.2175440000000001,0.2051443832317398,28.199341790691133,0.218,0.21234,0.211,0.22859,0.23049,-0.032370632260434365,0
2017-09-12,0.224,0.2052,0.21074,10328345.674751,0.01880000000000001,0.21604333333333336,0.21913100000000002,0.20673666666666665,0.0036312504733222043,46.28225544310012,0.022724391442895616,0.22046977832132036,0.2139740000000001,0.20747822167867985,27.274278505900657,0.21779,0.218,0.21234,0.211,0.22859,-0.048543228622947784,0
2017-09-13,0.21058,0.19066,0.20051,9181584.4214859,0.019919999999999993,0.21551,0.218086,0.20821366666666666,0.007126894835761401,41.15202426957009,0.022346621236767672,0.2246249770569928,0.21187600000000012,0.19912702294300744,25.59190393159787,0.21074,0.21779,0.218,0.21234,0.211,-0.1331604408757668,0
2017-09-14,0.20209,0.16612,0.17381,17151594.396816,0.03597,0.20968,0.21521200000000001,0.20933066666666666,0.018405592899985643,31.047125491433125,0.024292818202943718,0.23709492551244024,0.20417000000000013,0.17124507448756002,24.63781333769353,0.20051,0.21074,0.21779,0.218,0.21234,0.07352856567516261,1
2017-09-15,0.19199,0.14765,0.18659,23033706.29727,0.04433999999999999,0.19502,0.21189299999999997,0.20990666666666666,0.017857304387840885,39.09966003264043,0.0271567013168089,0.229832117204889,0.19788800000000015,0.1659438827951113,24.44687755144174,0.17381,0.20051,0.21074,0.21779,0.218,-0.022723618629079765,0
2017-09-16,0.192,0.17303,0.18235,10752021.307502,0.018970000000000015,0.18697,0.20898599999999998,0.21084933333333333,0.014745121227036452,37.466564401611414,0.025987172557264772,0.2171768747200975,0.19080000000000014,0.16442312527990277,24.269016931160373,0.18659,0.17381,0.20051,0.21074,0.21779,-0.0019193857965451985,0
2017-09-17,0.18454,0.17131,0.182,5714945.4302057,0.01323000000000002,0.1809166666666667,0.20417199999999996,0.21159499999999998,0.009801954907058125,37.32180194323377,0.02416471933479838,0.20258626998764798,0.18505200000000013,0.1675177300123523,24.169813553514015,0.18235,0.18659,0.17381,0.20051,0.21074,0.062362637362637356,1
2017-09-18,0.19427,0.18001,0.19335,14868173.650233,0.014259999999999995,0.18364666666666665,0.199513,0.212428,0.007140854290629437,45.06533096914242,0.022749759429827182,0.1963939484890038,0.18362000000000014,0.1708460515109965,23.48759831613571,0.182,0.18235,0.18659,0.17381,0.20051,-0.04680630980087925,0
2017-09-19,0.19477,0.18201,0.1843,10987748.100589,0.012759999999999994,0.18589999999999998,0.19774799999999998,0.21373966666666666,0.004641806760303661,40.569338317019195,0.02132265093985187,0.19402151636354795,0.18571800000000013,0.17741448363645232,22.823764948172023,0.19335,0.182,0.18235,0.18659,0.17381,-0.0016277807921866237,0
2017-09-20,0.18987,0.18047,0.184,6951905.1339875,0.00940000000000002,0.18655,0.194944,0.21452966666666667,0.0046646275306824634,40.4189571917196,0.019619415091301606,0.19354433939864268,0.18520000000000011,0.17685566060135754,22.281790150668716,0.1843,0.19335,0.182,0.18235,0.18659,-0.0655434782608695,0
2017-09-21,0.18524,0.16873,0.17194,10516130.885025,0.016509999999999997,0.18721666666666667,0.191544,0.214063,0.007633257495984317,34.61598287146747,0.019175212935401375,0.19677278612061594,0.18311800000000011,0.1694632138793843,22.327515125423428,0.184,0.1843,0.19335,0.182,0.18235,-0.0033151099220659237,0
2017-09-22,0.17709,0.1665,0.17137,6235339.7940353,0.010589999999999988,0.18008,0.186959,0.21193433333333334,0.009317090211004759,34.35373044321409,0.017948753944629747,0.19765891765143642,0.18099200000000013,0.16432508234856383,22.470232738500382,0.17194,0.184,0.1843,0.19335,0.182,0.0351286689618953,1
2017-09-23,0.1807,0.16938,0.17739,8387170.5674723,0.011319999999999997,0.17576999999999998,0.183022,0.208869,0.006255849262889945,39.77491772533383,0.017001789095396926,0.18899080336704033,0.17780000000000012,0.16660919663295992,22.329502914017272,0.17137,0.17194,0.184,0.1843,0.19335,-0.008343198601950399,0
2017-09-24,0.1799,0.1731,0.17591,4475751.7938934,0.0068000000000000005,0.17356666666666665,0.18070999999999998,0.20751566666666665,0.00509377757661253,38.886732472519434,0.015544390653197364,0.18523402633884262,0.17612200000000014,0.16700997366115766,22.19882521985439,0.17739,0.17137,0.17194,0.184,0.1843,0.054516514126541904,1
2017-09-25,0.187,0.17389,0.1855,7186307.4606029,0.01311000000000001,0.17489,0.18092,0.20614633333333332,0.005683754920824847,47.442151087580584,0.015196620559883457,0.1865894098963198,0.17642200000000013,0.16625459010368046,21.512995654922968,0.17591,0.17739,0.17137,0.17194,0.184,0.04010781671159031,1
2017-09-26,0.19698,0.17977,0.19294,16360496.736591,0.017209999999999975,0.17959999999999998,0.180811,0.20527966666666667,0.008569951575125788,53.164657770358815,0.015484246194185817,0.19595239542868376,0.18062200000000012,0.16529160457131647,20.149808457310318,0.1855,0.17591,0.17739,0.17137,0.17194,0.08842127086140765,1
2017-09-27,0.21497,0.18716,0.21,29149105.306859,0.02781,0.18478333333333333,0.18187,0.20496466666666668,0.013899534884304636,63.434778495878916,0.01724506816644499,0.2132122438855432,0.18834800000000013,0.16348375611445706,19.628434535710742,0.19294,0.1855,0.17591,0.17739,0.17137,-0.03642857142857138,0
2017-09-28,0.2112,0.19608,0.20235,21160900.283428,0.015119999999999995,0.19614666666666666,0.18467,0.20444133333333336,0.013455168152052275,57.11650519299908,0.01694148699980999,0.21740933650933836,0.19334000000000012,0.1692706634906619,19.14430160851114,0.21,0.19294,0.1855,0.17591,0.17739,-0.030145787002718034,0
2017-09-29,0.2052,0.18746,0.19625,15718566.270905,0.017740000000000006,0.20176333333333332,0.18557,0.20391733333333337,0.009301697156970988,52.43175639312775,0.01705556028555142,0.21404738171927645,0.1974080000000001,0.18076861828072377,18.077716052501152,0.20235,0.21,0.19294,0.1855,0.17591,0.014675159235668757,1
2017-09-30,0.20586,0.19436,0.19913,18694503.654843,0.011499999999999982,0.20286666666666667,0.18676500000000001,0.20283233333333334,0.006521037494141732,54.41756495715533,0.01626190881618693,0.21179918649657017,0.20013400000000012,0.18846881350343006,17.130229715411787,0.19625,0.20235,0.21,0.19294,0.1855,0.017877768292070544,1
2017-10-01,0.20325,0.19573,0.20269,6962403.8301684,0.007519999999999999,0.19924333333333336,0.188278,0.20085133333333333,0.005144480537430619,56.9186017805276,0.015013064699588796,0.21128672655248423,0.2020840000000001,0.19288127344751596,16.250420973828803,0.19913,0.19625,0.20235,0.21,0.19294,0.009324584340618692,1
2017-10-02,0.20977,0.2,0.20458,12583799.189858,0.009770000000000001,0.19935666666666665,0.191353,0.19914766666666667,0.0032997878719703143,58.28561507207512,0.014264055456790397,0.20690283999442416,0.20100000000000012,0.1950971600055761,15.88928928068259,0.20269,0.19913,0.19625,0.20235,0.21,-0.010655978101476268,0
2017-10-03,0.206,0.19722,0.2024,8068704.480522,0.008779999999999982,0.20213333333333336,0.194674,0.198594,0.003304973524856497,55.98063089868086,0.013480618962963195,0.20692211637231953,0.20101000000000008,0.19509788362768063,15.316746707417055,0.20458,0.20269,0.19913,0.19625,0.20235,0.04713438735177862,1
2017-10-04,0.2166,0.20093,0.21194,22479709.819951,0.01566999999999999,0.20322333333333334,0.19717500000000002,0.197699,0.004776596068331798,63.1542507659455,0.01379338768253988,0.21269263480786763,0.20414800000000008,0.19560336519213253,15.503940875474575,0.2024,0.20458,0.20269,0.19913,0.19625,0.12626214966499957,1
2017-10-05,0.24462,0.21137,0.2387,68758555.046313,0.03325,0.20630666666666664,0.20077799999999998,0.1978636666666667,0.015384788591332799,75.66752739654956,0.016572903727891327,0.23958314648774387,0.21206200000000006,0.18454085351225624,17.068186846600717,0.21194,0.2024,0.20458,0.20269,0.19913,-0.015500628403854248,0
2017-10-06,0.24472,0.23169,0.235,46353092.390307,0.013029999999999986,0.21767999999999998,0.20609800000000003,0.19863166666666665,0.01714859411147178,71.87084273075395,0.01606677462390685,0.24920033772144146,0.21852400000000002,0.1878476622785586,18.524773579938557,0.2387,0.21194,0.2024,0.20458,0.20269,0.02540425531914895,1
2017-10-07,0.24098,0.2323,0.24097,19997975.487586,0.008679999999999993,0.22854666666666665,0.210304,0.19878200000000001,0.017470249568910162,74.21896379189256,0.015011521106205869,0.2570537324959747,0.225802,0.1945502675040253,19.877318403752266,0.235,0.2387,0.21194,0.2024,0.20458,0.14690625389052586,1
2017-10-08,0.284,0.23847,0.27637,66371849.919819,0.04552999999999999,0.23822333333333331,0.213401,0.19919466666666666,0.023108414701143127,83.4403521555104,0.019371303805319314,0.2819335888992077,0.24059600000000003,0.19925841110079232,22.52903434697034,0.24097,0.235,0.2387,0.21194,0.2024,-0.10887578246553535,0
2017-10-09,0.28198,0.23325,0.24628,85917895.865377,0.048729999999999996,0.25078,0.220803,0.20137366666666667,0.01666800617950475,62.17461298240066,0.023565403261702266,0.2772806358934055,0.24746400000000005,0.21764736410659458,24.551424908861605,0.27637,0.24097,0.235,0.2387,0.21194,0.04632938119213893,1
2017-10-10,0.267,0.2415,0.25769,47782437.476741,0.025500000000000023,0.25454,0.225806,0.202505,0.016331940178680827,65.88381736575913,0.023841774224316232,0.28047746275519087,0.251262,0.2220465372448091,26.429359002046343,0.24628,0.27637,0.24097,0.235,0.2387,0.019441965151926793,1
2017-10-11,0.26589,0.2546,0.2627,35086908.942164,0.011290000000000022,0.26011333333333336,0.23166199999999998,0.203828,0.013962863961236959,67.4600449955809,0.022048663620842488,0.28177953038232384,0.25680200000000003,0.23182446961767625,28.17315494571789,0.25769,0.24628,0.27637,0.24097,0.235,-0.03920822230681376,0
2017-10-12,0.26539,0.24559,0.2524,47088684.674648,0.019800000000000012,0.25555666666666665,0.237663,0.205325,0.01142850252657846,60.94728748545247,0.021727425960722135,0.279531926824362,0.25908800000000004,0.2386440731756381,28.95227092614689,0.2627,0.25769,0.24628,0.27637,0.24097,0.021315372424722645,1
